InvoiceNumber,CreatedTime,StoreID,PosID,CustomerType,CustomerCardNo,PaymentMethod,DeliveryType,City,State,PinCode,ItemCode,ItemDescription,ItemPrice,ItemQty,TotalValue
66205404,1595689299406,STR3781,POS444,NONPRIME,9223558893,CASH,TAKEAWAY,,,,673,Dough scraper,980.0,2,1960.0
12611177,1595689299437,STR7255,POS738,NONPRIME,8582181693,CASH,TAKEAWAY,,,,373,Latex Mattress,1313.0,1,1313.0
12611177,1595689299437,STR7255,POS738,NONPRIME,8582181693,CASH,TAKEAWAY,,,,228,Divan,1083.0,2,2166.0
80069609,1595689299437,STR8513,POS582,PRIME,6705218300,CASH,TAKEAWAY,,,,488,Bread knife,1077.0,1,1077.0
69609718,1595689299507,STR1534,POS135,PRIME,5582740626,CARD,TAKEAWAY,,,,638,Baster,1214.0,2,2428.0
92843159,1595689299538,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,473,Mason jars,1358.0,1,1358.0
92843159,1595689299538,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,578,Goblet Pleat Curtains,1765.0,2,3530.0
92843159,1595689299538,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,268,Floating shelf,1894.0,1,1894.0
92843159,1595689299538,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,353,Recliner,1585.0,1,1585.0
49746478,1595689299538,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,633,Cafe Curtains,796.0,2,1592.0
49746478,1595689299538,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,573,Eyelet Curtains,642.0,2,1284.0
49746478,1595689299538,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,663,Corkscrew,983.0,1,983.0
19696507,1595689299607,STR4899,POS584,NONPRIME,2502121621,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,318,Bofinger chair,1119.0,2,2238.0
19696507,1595689299607,STR4899,POS584,NONPRIME,2502121621,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,543,Lighthouse clock,636.0,2,1272.0
8494205,1595689299638,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Vijayawada,Andhra Pradesh,,608,Pleated Drapes,1684.0,1,1684.0
8494205,1595689299638,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Vijayawada,Andhra Pradesh,,243,Folding table,738.0,1,738.0
44545617,1595689299638,STR7188,POS198,PRIME,5733357005,CARD,HOME-DELIVERY,Bellary,Karnataka,,283,Portable Lamps,2236.0,2,4472.0
44545617,1595689299638,STR7188,POS198,PRIME,5733357005,CARD,HOME-DELIVERY,Bellary,Karnataka,,258,Closet,1687.0,1,1687.0
44545617,1595689299638,STR7188,POS198,PRIME,5733357005,CARD,HOME-DELIVERY,Bellary,Karnataka,,243,Folding table,738.0,1,738.0
64161110,1595689299707,STR6162,POS868,NONPRIME,9282685191,CARD,HOME-DELIVERY,Ongole,Andhra Pradesh,,393,Hybrid Mattress,2217.0,1,2217.0
64161110,1595689299707,STR6162,POS868,NONPRIME,9282685191,CARD,HOME-DELIVERY,Ongole,Andhra Pradesh,,418,Wing chair,1431.0,2,2862.0
64161110,1595689299707,STR6162,POS868,NONPRIME,9282685191,CARD,HOME-DELIVERY,Ongole,Andhra Pradesh,,433,Depression glass,1950.0,2,3900.0
29205030,1595689299738,STR8311,POS935,NONPRIME,5196911608,CARD,TAKEAWAY,,,,338,Kneeling chairs,442.0,2,884.0
29205030,1595689299738,STR8311,POS935,NONPRIME,5196911608,CARD,TAKEAWAY,,,,273,Bedroom set,842.0,2,1684.0
1934697,1595689299738,STR1955,POS769,PRIME,8154556937,CARD,HOME-DELIVERY,Gonda,Uttar Pradesh,,588,Sheer Curtains,801.0,2,1602.0
1934697,1595689299738,STR1955,POS769,PRIME,8154556937,CARD,HOME-DELIVERY,Gonda,Uttar Pradesh,,228,Divan,1083.0,2,2166.0
1934697,1595689299738,STR1955,POS769,PRIME,8154556937,CARD,HOME-DELIVERY,Gonda,Uttar Pradesh,,363,Rocking chair,2021.0,2,4042.0
1934697,1595689299738,STR1955,POS769,PRIME,8154556937,CARD,HOME-DELIVERY,Gonda,Uttar Pradesh,,638,Baster,1214.0,2,2428.0
60936486,1595689299823,STR2629,POS647,PRIME,1053863739,CASH,TAKEAWAY,,,,373,Latex Mattress,1313.0,2,2626.0
60936486,1595689299823,STR2629,POS647,PRIME,1053863739,CASH,TAKEAWAY,,,,523,Oil-lamp clock,1371.0,2,2742.0
60936486,1595689299823,STR2629,POS647,PRIME,1053863739,CASH,TAKEAWAY,,,,698,Meat grinder,1250.0,1,1250.0
69574118,1595689299861,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Muzaffarnagar,Uttar Pradesh,,663,Corkscrew,983.0,1,983.0
69574118,1595689299861,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Muzaffarnagar,Uttar Pradesh,,573,Eyelet Curtains,642.0,1,642.0
69574118,1595689299861,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Muzaffarnagar,Uttar Pradesh,,663,Corkscrew,983.0,1,983.0
69574118,1595689299861,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Muzaffarnagar,Uttar Pradesh,,298,Bardic chair,1649.0,1,1649.0
49936132,1595689299861,STR5646,POS968,PRIME,2220404140,CASH,HOME-DELIVERY,Chennai,Tamil Nadu,,638,Baster,1214.0,1,1214.0
49936132,1595689299861,STR5646,POS968,PRIME,2220404140,CASH,HOME-DELIVERY,Chennai,Tamil Nadu,,338,Kneeling chairs,442.0,1,442.0
49936132,1595689299861,STR5646,POS968,PRIME,2220404140,CASH,HOME-DELIVERY,Chennai,Tamil Nadu,,248,TV tray table,1947.0,1,1947.0
57028651,1595689299923,STR5494,POS121,PRIME,9509332022,CARD,TAKEAWAY,,,,378,Air Bed,2263.0,2,4526.0
65066758,1595689299961,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Delhi,Delhi,,543,Lighthouse clock,636.0,2,1272.0
65066758,1595689299961,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Delhi,Delhi,,648,Bottle opener,321.0,1,321.0
65066758,1595689299961,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Delhi,Delhi,,293,Bar stool,1148.0,1,1148.0
65066758,1595689299961,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Delhi,Delhi,,353,Recliner,1585.0,1,1585.0
15289241,1595689299961,STR5646,POS968,PRIME,2220404140,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,373,Latex Mattress,1313.0,2,2626.0
36181481,1595689300023,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Faridabad,Haryana,,653,Browning tray,375.0,2,750.0
36181481,1595689300023,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Faridabad,Haryana,,673,Dough scraper,980.0,1,980.0
71201739,1595689300061,STR2629,POS253,NONPRIME,2461788838,CARD,HOME-DELIVERY,Imphal,Manipur,,383,Innerspring Mattress,655.0,1,655.0
71201739,1595689300061,STR2629,POS253,NONPRIME,2461788838,CARD,HOME-DELIVERY,Imphal,Manipur,,613,Goblet Pleat Drapes,1583.0,2,3166.0
71201739,1595689300061,STR2629,POS253,NONPRIME,2461788838,CARD,HOME-DELIVERY,Imphal,Manipur,,563,Chiming clock,2168.0,2,4336.0
27046755,1595689300061,STR7188,POS198,PRIME,5733357005,CARD,HOME-DELIVERY,Satna,Madhya Pradesh,,393,Hybrid Mattress,2217.0,2,4434.0
40386897,1595689300124,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Chhindwara,Madhya Pradesh,,203,Bunk bed,1686.0,1,1686.0
40386897,1595689300124,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Chhindwara,Madhya Pradesh,,343,Massage chair,1354.0,1,1354.0
57871823,1595689300162,STR7262,POS576,NONPRIME,2016894106,CARD,TAKEAWAY,,,,388,Memory Foam,1884.0,1,1884.0
90474388,1595689300162,STR2952,POS663,NONPRIME,7928716562,CASH,HOME-DELIVERY,Puri,Odisha,,528,Projection clock,2365.0,2,4730.0
90474388,1595689300162,STR2952,POS663,NONPRIME,7928716562,CASH,HOME-DELIVERY,Puri,Odisha,,533,Rolling ball clock,1651.0,1,1651.0
90474388,1595689300162,STR2952,POS663,NONPRIME,7928716562,CASH,HOME-DELIVERY,Puri,Odisha,,618,Pencil Pleat Drapes,1140.0,1,1140.0
90474388,1595689300162,STR2952,POS663,NONPRIME,7928716562,CASH,HOME-DELIVERY,Puri,Odisha,,373,Latex Mattress,1313.0,1,1313.0
38242672,1595689300224,STR7262,POS581,NONPRIME,6218924818,CARD,TAKEAWAY,,,,643,Blow torch,1955.0,2,3910.0
1240188,1595689300277,STR2952,POS351,NONPRIME,2024774071,CASH,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,263,Kitchen cabinet,1050.0,2,2100.0
96117599,1595689300277,STR1534,POS934,PRIME,5525406429,CASH,TAKEAWAY,,,,448,Martini glass,2263.0,2,4526.0
96117599,1595689300277,STR1534,POS934,PRIME,5525406429,CASH,TAKEAWAY,,,,533,Rolling ball clock,1651.0,2,3302.0
96117599,1595689300277,STR1534,POS934,PRIME,5525406429,CASH,TAKEAWAY,,,,468,Lunch box,1467.0,2,2934.0
96117599,1595689300277,STR1534,POS934,PRIME,5525406429,CASH,TAKEAWAY,,,,363,Rocking chair,2021.0,2,4042.0
51722031,1595689300340,STR8513,POS881,NONPRIME,2599848717,CARD,TAKEAWAY,,,,683,Grater,370.0,2,740.0
51722031,1595689300340,STR8513,POS881,NONPRIME,2599848717,CARD,TAKEAWAY,,,,233,Coffee table,1055.0,1,1055.0
85524587,1595689300378,STR7262,POS576,NONPRIME,2016894106,CARD,TAKEAWAY,,,,578,Goblet Pleat Curtains,1765.0,1,1765.0
11086914,1595689300378,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,208,Canopy bed,508.0,2,1016.0
11086914,1595689300378,STR7443,POS388,PRIME,8714158103,CASH,HOME-DELIVERY,Ramagundam,Andhra Pradesh,,698,Meat grinder,1250.0,1,1250.0
32606539,1595689300440,STR7255,POS866,PRIME,5432615113,CASH,TAKEAWAY,,,,403,Adjustable Air Mattress,1417.0,1,1417.0
20681775,1595689300478,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Gudivada,Andhra Pradesh,,513,Flip clock,1259.0,1,1259.0
20681775,1595689300478,STR5646,POS543,NONPRIME,5947487902,CARD,HOME-DELIVERY,Gudivada,Andhra Pradesh,,538,Grandmother clock,1301.0,1,1301.0
87763250,1595689300478,STR6162,POS431,NONPRIME,8651346374,CARD,HOME-DELIVERY,Hyderabad,Andhra Pradesh,,303,Bench,2251.0,1,2251.0
87763250,1595689300478,STR6162,POS431,NONPRIME,8651346374,CARD,HOME-DELIVERY,Hyderabad,Andhra Pradesh,,323,Chiavari chair,653.0,1,653.0
87763250,1595689300478,STR6162,POS431,NONPRIME,8651346374,CARD,HOME-DELIVERY,Hyderabad,Andhra Pradesh,,648,Bottle opener,321.0,2,642.0
87763250,1595689300478,STR6162,POS431,NONPRIME,8651346374,CARD,HOME-DELIVERY,Hyderabad,Andhra Pradesh,,303,Bench,2251.0,1,2251.0
54251109,1595689300540,STR8311,POS224,NONPRIME,2989852024,CASH,TAKEAWAY,,,,503,Chef's knife,1973.0,1,1973.0
54251109,1595689300540,STR8311,POS224,NONPRIME,2989852024,CASH,TAKEAWAY,,,,653,Browning tray,375.0,2,750.0
54251109,1595689300540,STR8311,POS224,NONPRIME,2989852024,CASH,TAKEAWAY,,,,613,Goblet Pleat Drapes,1583.0,2,3166.0
88860621,1595689300578,STR6347,POS994,PRIME,6296964163,CASH,TAKEAWAY,,,,523,Oil-lamp clock,1371.0,2,2742.0
88860621,1595689300578,STR6347,POS994,PRIME,6296964163,CASH,TAKEAWAY,,,,688,Ladle,570.0,1,570.0
88860621,1595689300578,STR6347,POS994,PRIME,6296964163,CASH,TAKEAWAY,,,,493,Boning knife,513.0,1,513.0
88860621,1595689300578,STR6347,POS994,PRIME,6296964163,CASH,TAKEAWAY,,,,278,Dining set,1940.0,1,1940.0
87263259,1595689300578,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,318,Bofinger chair,1119.0,1,1119.0
87263259,1595689300578,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,598,Grommet Curtains,914.0,1,914.0
81263563,1595689300641,STR6347,POS994,PRIME,6296964163,CASH,TAKEAWAY,,,,643,Blow torch,1955.0,2,3910.0
81263563,1595689300641,STR6347,POS994,PRIME,6296964163,CASH,TAKEAWAY,,,,648,Bottle opener,321.0,2,642.0
81263563,1595689300641,STR6347,POS994,PRIME,6296964163,CASH,TAKEAWAY,,,,503,Chef's knife,1973.0,1,1973.0
80738314,1595689300679,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,508,Kitchen knife,2483.0,1,2483.0
80738314,1595689300679,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,693,Mandoline,250.0,1,250.0
47610108,1595689300679,STR1955,POS493,PRIME,4405006483,CARD,TAKEAWAY,,,,683,Grater,370.0,1,370.0
47610108,1595689300679,STR1955,POS493,PRIME,4405006483,CARD,TAKEAWAY,,,,213,Infant bed,1755.0,1,1755.0
33984939,1595689300741,STR6162,POS835,NONPRIME,5611417583,CARD,TAKEAWAY,,,,418,Wing chair,1431.0,2,2862.0
11460424,1595689300779,STR3781,POS978,NONPRIME,6244229107,CARD,TAKEAWAY,,,,578,Goblet Pleat Curtains,1765.0,2,3530.0
11460424,1595689300779,STR3781,POS978,NONPRIME,6244229107,CARD,TAKEAWAY,,,,498,Carving knifes,1424.0,2,2848.0
5460049,1595689300779,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,283,Portable Lamps,2236.0,2,4472.0
5460049,1595689300779,STR1955,POS324,NONPRIME,3916555911,CASH,HOME-DELIVERY,Raigarh,Chhattisgarh,,213,Infant bed,1755.0,1,1755.0
56915614,1595689300841,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Raigarh,Chhattisgarh,,468,Lunch box,1467.0,2,2934.0
56915614,1595689300841,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Raigarh,Chhattisgarh,,343,Massage chair,1354.0,1,1354.0
56915614,1595689300841,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Raigarh,Chhattisgarh,,258,Closet,1687.0,1,1687.0
56915614,1595689300841,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Raigarh,Chhattisgarh,,633,Cafe Curtains,796.0,2,1592.0
69490097,1595689300879,STR7449,POS728,PRIME,5301477438,CASH,TAKEAWAY,,,,458,Wine glass,1644.0,2,3288.0
69490097,1595689300879,STR7449,POS728,PRIME,5301477438,CASH,TAKEAWAY,,,,618,Pencil Pleat Drapes,1140.0,2,2280.0
69490097,1595689300879,STR7449,POS728,PRIME,5301477438,CASH,TAKEAWAY,,,,488,Bread knife,1077.0,1,1077.0
69490097,1595689300879,STR7449,POS728,PRIME,5301477438,CASH,TAKEAWAY,,,,413,Slipcover,1896.0,2,3792.0
65179859,1595689300879,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Ganganagar,Rajasthan,,463,Cookie jars,793.0,1,793.0
65179859,1595689300879,STR2699,POS779,PRIME,6797767929,CASH,HOME-DELIVERY,Ganganagar,Rajasthan,,543,Lighthouse clock,636.0,2,1272.0
50953370,1595689300942,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,623,Box Pleat Drapes,1683.0,1,1683.0
50953370,1595689300942,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,228,Divan,1083.0,2,2166.0
50953370,1595689300942,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,573,Eyelet Curtains,642.0,1,642.0
50953370,1595689300942,STR7449,POS351,NONPRIME,9639928743,CASH,TAKEAWAY,,,,633,Cafe Curtains,796.0,1,796.0
56608909,1595689300995,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,313,Brewster Chair,2195.0,1,2195.0
56608909,1595689300995,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,473,Mason jars,1358.0,2,2716.0
56608909,1595689300995,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,508,Kitchen knife,2483.0,1,2483.0
56608909,1595689300995,STR5864,POS465,NONPRIME,1211843745,CARD,TAKEAWAY,,,,643,Blow torch,1955.0,1,1955.0
27554264,1595689300995,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,348,Navy chair,1998.0,2,3996.0
27554264,1595689300995,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,458,Wine glass,1644.0,2,3288.0
27554264,1595689300995,STR7443,POS394,NONPRIME,7587821520,CASH,TAKEAWAY,,,,243,Folding table,738.0,2,1476.0
58324317,1595689301064,STR3781,POS978,NONPRIME,6244229107,CARD,TAKEAWAY,,,,538,Grandmother clock,1301.0,2,2602.0
58324317,1595689301064,STR3781,POS978,NONPRIME,6244229107,CARD,TAKEAWAY,,,,323,Chiavari chair,653.0,1,653.0
58324317,1595689301064,STR3781,POS978,NONPRIME,6244229107,CARD,TAKEAWAY,,,,343,Massage chair,1354.0,2,2708.0
58324317,1595689301064,STR3781,POS978,NONPRIME,6244229107,CARD,TAKEAWAY,,,,548,Cartel clock,1500.0,2,3000.0
68120939,1595689301095,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,418,Wing chair,1431.0,2,2862.0
68120939,1595689301095,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,213,Infant bed,1755.0,1,1755.0
68120939,1595689301095,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,293,Bar stool,1148.0,1,1148.0
68120939,1595689301095,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,493,Boning knife,513.0,2,1026.0
14467398,1595689301095,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Katihar,Bihar,,593,Hanging curtains,1896.0,1,1896.0
14467398,1595689301095,STR8513,POS163,PRIME,2762345282,CARD,HOME-DELIVERY,Katihar,Bihar,,273,Bedroom set,842.0,1,842.0
36328943,1595689301164,STR6347,POS333,NONPRIME,9740604930,CARD,HOME-DELIVERY,Hassan,Karnataka,,438,Lead glass,2069.0,1,2069.0
6867260,1595689301195,STR7188,POS956,PRIME,4629185211,CARD,TAKEAWAY,,,,548,Cartel clock,1500.0,1,1500.0
6867260,1595689301195,STR7188,POS956,PRIME,4629185211,CARD,TAKEAWAY,,,,403,Adjustable Air Mattress,1417.0,2,2834.0
6867260,1595689301195,STR7188,POS956,PRIME,4629185211,CARD,TAKEAWAY,,,,503,Chef's knife,1973.0,2,3946.0
6867260,1595689301195,STR7188,POS956,PRIME,4629185211,CARD,TAKEAWAY,,,,328,Dining chair,1223.0,2,2446.0
31915312,1595689301195,STR2629,POS647,PRIME,1053863739,CASH,TAKEAWAY,,,,278,Dining set,1940.0,1,1940.0
42672764,1595689301264,STR7262,POS664,NONPRIME,2954913332,CARD,HOME-DELIVERY,Raigarh,Chhattisgarh,,548,Cartel clock,1500.0,1,1500.0
42672764,1595689301264,STR7262,POS664,NONPRIME,2954913332,CARD,HOME-DELIVERY,Raigarh,Chhattisgarh,,593,Hanging curtains,1896.0,2,3792.0
3951727,1595689301296,STR2629,POS172,NONPRIME,7829975914,CASH,HOME-DELIVERY,Satna,Madhya Pradesh,,633,Cafe Curtains,796.0,1,796.0
3951727,1595689301296,STR2629,POS172,NONPRIME,7829975914,CASH,HOME-DELIVERY,Satna,Madhya Pradesh,,323,Chiavari chair,653.0,1,653.0
3951727,1595689301296,STR2629,POS172,NONPRIME,7829975914,CASH,HOME-DELIVERY,Satna,Madhya Pradesh,,458,Wine glass,1644.0,1,1644.0
51110175,1595689301296,STR1955,POS992,NONPRIME,1482417862,CASH,TAKEAWAY,,,,483,Teacups and saucers,1781.0,2,3562.0
51110175,1595689301296,STR1955,POS992,NONPRIME,1482417862,CASH,TAKEAWAY,,,,438,Lead glass,2069.0,2,4138.0
51110175,1595689301296,STR1955,POS992,NONPRIME,1482417862,CASH,TAKEAWAY,,,,333,Gaming chair,1902.0,1,1902.0
7066305,1595689301365,STR6347,POS856,NONPRIME,5724653917,CASH,TAKEAWAY,,,,438,Lead glass,2069.0,2,4138.0
7066305,1595689301365,STR6347,POS856,NONPRIME,5724653917,CASH,TAKEAWAY,,,,608,Pleated Drapes,1684.0,2,3368.0
7066305,1595689301365,STR6347,POS856,NONPRIME,5724653917,CASH,TAKEAWAY,,,,523,Oil-lamp clock,1371.0,1,1371.0
7066305,1595689301365,STR6347,POS856,NONPRIME,5724653917,CASH,TAKEAWAY,,,,638,Baster,1214.0,2,2428.0
8259555,1595689301396,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Faridabad,Haryana,,473,Mason jars,1358.0,1,1358.0
8259555,1595689301396,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Faridabad,Haryana,,388,Memory Foam,1884.0,2,3768.0
8259555,1595689301396,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Faridabad,Haryana,,258,Closet,1687.0,1,1687.0
72868412,1595689301396,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Agra,Uttar Pradesh,,633,Cafe Curtains,796.0,1,796.0
72868412,1595689301396,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Agra,Uttar Pradesh,,403,Adjustable Air Mattress,1417.0,2,2834.0
72868412,1595689301396,STR2699,POS566,PRIME,7543202868,CARD,HOME-DELIVERY,Agra,Uttar Pradesh,,448,Martini glass,2263.0,2,4526.0
12648268,1595689301465,STR4899,POS441,NONPRIME,4227803954,CASH,TAKEAWAY,,,,623,Box Pleat Drapes,1683.0,1,1683.0
36060016,1595689301496,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,308,Butterfly chair,857.0,2,1714.0
36060016,1595689301496,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,438,Lead glass,2069.0,1,2069.0
36060016,1595689301496,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,298,Bardic chair,1649.0,1,1649.0
36060016,1595689301496,STR8311,POS975,NONPRIME,4680751410,CARD,TAKEAWAY,,,,218,Sofa bed,895.0,2,1790.0
32972373,1595689301496,STR2629,POS253,NONPRIME,2461788838,CARD,HOME-DELIVERY,Junagadh,Gujarat,,338,Kneeling chairs,442.0,1,442.0
32972373,1595689301496,STR2629,POS253,NONPRIME,2461788838,CARD,HOME-DELIVERY,Junagadh,Gujarat,,418,Wing chair,1431.0,2,2862.0
4979247,1595689301566,STR5646,POS968,PRIME,2220404140,CASH,HOME-DELIVERY,Patna,Bihar,,573,Eyelet Curtains,642.0,1,642.0
4979247,1595689301566,STR5646,POS968,PRIME,2220404140,CASH,HOME-DELIVERY,Patna,Bihar,,313,Brewster Chair,2195.0,2,4390.0
4979247,1595689301566,STR5646,POS968,PRIME,2220404140,CASH,HOME-DELIVERY,Patna,Bihar,,648,Bottle opener,321.0,2,642.0
17847048,1595689301597,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Pali,Rajasthan,,228,Divan,1083.0,1,1083.0
17847048,1595689301597,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Pali,Rajasthan,,403,Adjustable Air Mattress,1417.0,1,1417.0
17847048,1595689301597,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Pali,Rajasthan,,698,Meat grinder,1250.0,1,1250.0
17847048,1595689301597,STR6382,POS968,PRIME,4148565252,CASH,HOME-DELIVERY,Pali,Rajasthan,,543,Lighthouse clock,636.0,1,636.0
87288993,1595689301597,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Sitapur,Uttar Pradesh,,293,Bar stool,1148.0,2,2296.0
87288993,1595689301597,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Sitapur,Uttar Pradesh,,453,Shot glass,674.0,2,1348.0
87288993,1595689301597,STR7443,POS411,NONPRIME,4369698403,CARD,HOME-DELIVERY,Sitapur,Uttar Pradesh,,353,Recliner,1585.0,2,3170.0
90416431,1595689301666,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,608,Pleated Drapes,1684.0,1,1684.0
90416431,1595689301666,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,588,Sheer Curtains,801.0,1,801.0
90416431,1595689301666,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,518,Hourglass,1598.0,1,1598.0
90416431,1595689301666,STR4899,POS447,NONPRIME,5576072500,CARD,TAKEAWAY,,,,203,Bunk bed,1686.0,2,3372.0
4949807,1595689301697,STR7262,POS182,PRIME,5378825053,CASH,HOME-DELIVERY,Delhi,Delhi,,573,Eyelet Curtains,642.0,1,642.0
4949807,1595689301697,STR7262,POS182,PRIME,5378825053,CASH,HOME-DELIVERY,Delhi,Delhi,,673,Dough scraper,980.0,2,1960.0
4949807,1595689301697,STR7262,POS182,PRIME,5378825053,CASH,HOME-DELIVERY,Delhi,Delhi,,463,Cookie jars,793.0,2,1586.0
4949807,1595689301697,STR7262,POS182,PRIME,5378825053,CASH,HOME-DELIVERY,Delhi,Delhi,,453,Shot glass,674.0,2,1348.0
54844179,1595689301697,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Patna,Bihar,,498,Carving knifes,1424.0,1,1424.0
54844179,1595689301697,STR5864,POS132,NONPRIME,6909538460,CASH,HOME-DELIVERY,Patna,Bihar,,553,Banjo clock,1651.0,1,1651.0
89013747,1595689301766,STR2629,POS172,NONPRIME,7829975914,CASH,HOME-DELIVERY,Chapra,Bihar,,313,Brewster Chair,2195.0,1,2195.0
89013747,1595689301766,STR2629,POS172,NONPRIME,7829975914,CASH,HOME-DELIVERY,Chapra,Bihar,,528,Projection clock,2365.0,2,4730.0
89013747,1595689301766,STR2629,POS172,NONPRIME,7829975914,CASH,HOME-DELIVERY,Chapra,Bihar,,698,Meat grinder,1250.0,2,2500.0
18634212,1595689301798,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,353,Recliner,1585.0,1,1585.0
18634212,1595689301798,STR7255,POS692,NONPRIME,8891304816,CASH,TAKEAWAY,,,,608,Pleated Drapes,1684.0,1,1684.0
10450230,1595689301798,STR2629,POS647,PRIME,1053863739,CASH,TAKEAWAY,,,,398,Latex Mattress,773.0,1,773.0
10450230,1595689301798,STR2629,POS647,PRIME,1053863739,CASH,TAKEAWAY,,,,663,Corkscrew,983.0,1,983.0
65292011,1595689301867,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Chapra,Bihar,,558,Balloon clock,1633.0,2,3266.0
65292011,1595689301867,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Chapra,Bihar,,503,Chef's knife,1973.0,2,3946.0
65292011,1595689301867,STR6382,POS265,PRIME,7908234230,CASH,HOME-DELIVERY,Chapra,Bihar,,608,Pleated Drapes,1684.0,1,1684.0
